design_id,length,net_charge_pH7.4,gravy,hydrophobic_moment,aggregation_proxy,cys_count,delivery_proxy,n_liabilities,liabilities
NDM5_069_0,24,-3.03,-0.888,0.296,-0.257,0,0.247,1,motif_DP
NDM5_069_1,24,-4.03,-1.858,0.315,-1.271,0,0.263,2,motif_DG;motif_DP
NDM5_070_0,42,-7.02,0.11,0.552,2.3,0,0.46,1,motif_NG
NDM5_070_1,42,-4.02,0.11,0.531,2.243,0,0.443,1,motif_NG
NDM5_071_0,42,-1.02,0.488,0.387,1.8,0,0.322,1,homopolymer_run>=4
NDM5_071_1,42,-1.02,0.569,0.518,2.086,0,0.431,2,motif_DG;homopolymer_run>=4
NDM5_072_0,42,-4.02,-1.462,0.558,1.171,0,0.465,0,
NDM5_072_1,42,1.97,-1.121,0.516,1.286,0,0.594,0,
NDM5_073_0,42,-2.03,-0.574,0.409,1.029,0,0.341,1,motif_DP
NDM5_073_1,42,-2.02,-0.567,0.584,1.614,0,0.487,1,motif_DP
NDM5_074_0,42,-1.03,-0.236,0.477,1.571,0,0.398,1,motif_NG
NDM5_074_1,42,-5.03,0.152,0.466,1.429,0,0.389,2,N-term_Met(ox);motif_DG
NDM5_075_0,42,-0.03,0.1,0.477,2.0,0,0.398,2,motif_DP;homopolymer_run>=4
NDM5_075_1,42,-0.02,-0.117,0.563,1.429,0,0.469,2,N-term_Met(ox);motif_DG
NDM5_076_0,42,-4.02,-0.414,0.26,1.6,0,0.217,2,motif_NG;motif_DG
NDM5_076_1,42,-1.99,-0.552,0.541,1.886,0,0.451,2,motif_DG;motif_NS
NDM5_077_0,42,-3.03,-0.212,0.619,1.071,0,0.5,0,
NDM5_077_1,42,0.97,-0.264,0.686,1.071,0,0.581,0,
NDM5_078_0,42,-4.02,-0.431,0.477,0.614,0,0.398,2,motif_NG;motif_DS
NDM5_078_1,42,-2.03,-0.821,0.637,0.371,0,0.5,1,motif_DS
NDM5_079_0,42,-1.03,-0.648,0.594,1.286,0,0.495,1,motif_DG
NDM5_079_1,42,-1.99,-0.75,0.595,0.857,0,0.496,0,
NDM5_080_0,37,-2.03,0.911,0.544,2.343,0,0.453,1,motif_DG
NDM5_080_1,37,-2.03,0.762,0.585,2.371,0,0.487,0,
NDM5_081_0,37,-5.03,-0.105,0.385,2.157,0,0.321,2,motif_DG;motif_DP
NDM5_081_1,37,-6.03,-0.403,0.479,2.157,0,0.399,2,motif_DG;motif_DP
NDM5_082_0,37,-3.02,-0.459,0.391,0.529,0,0.326,2,motif_NG;motif_DS
NDM5_082_1,37,-2.02,-0.249,0.359,0.757,0,0.299,1,motif_DS
NDM5_083_0,37,-2.02,-0.468,0.255,1.186,0,0.213,2,motif_DG;motif_DP
NDM5_083_1,37,-1.03,-0.397,0.258,1.729,0,0.215,2,motif_DG;motif_DS
NDM5_084_0,37,-0.02,0.37,0.38,2.314,0,0.317,1,motif_DG
NDM5_084_1,37,-4.02,0.565,0.363,2.843,0,0.302,1,motif_DG
NDM5_085_0,37,-4.03,0.151,0.46,1.443,0,0.383,0,
NDM5_085_1,37,-5.03,0.178,0.524,1.443,0,0.436,0,
NDM5_086_0,37,-5.03,-0.181,0.417,1.786,0,0.348,1,motif_DP
NDM5_086_1,37,-6.03,-0.181,0.466,1.786,0,0.389,1,motif_DP
NDM5_087_0,37,-1.99,-0.332,0.501,0.414,0,0.418,1,motif_DP
NDM5_087_1,37,-1.99,-0.473,0.404,0.386,0,0.336,2,motif_NG;motif_DP
NDM5_088_0,37,-1.03,-0.405,0.394,1.343,0,0.329,2,motif_NG;motif_DS
NDM5_088_1,37,-1.03,-0.489,0.437,1.914,0,0.364,1,motif_NG
NDM5_089_0,37,-4.02,-1.162,0.412,0.514,0,0.344,1,oxidation_prone(M/W)
NDM5_089_1,37,-5.02,-0.941,0.438,0.643,0,0.365,0,
NDM5_090_0,13,-2.03,-0.162,0.203,0.186,0,0.169,2,motif_DG;motif_DP
NDM5_090_1,13,-0.99,-0.238,0.167,0.243,0,0.139,1,motif_DG
NDM5_091_0,13,-1.03,0.1,0.512,0.814,0,0.427,0,
NDM5_091_1,13,-1.03,-0.5,0.511,0.471,0,0.426,0,
NDM5_092_0,13,-1.02,0.877,0.315,1.086,0,0.263,1,motif_NS
NDM5_092_1,13,-0.03,-0.469,0.388,0.371,0,0.323,1,motif_NS
NDM5_093_0,13,-1.02,-0.154,0.117,0.057,0,0.097,1,homopolymer_run>=4
NDM5_093_1,13,-1.02,-0.154,0.117,0.057,0,0.097,1,homopolymer_run>=4
NDM5_094_0,13,-0.03,0.538,0.089,0.5,0,0.074,0,
NDM5_094_1,13,-0.03,0.885,0.099,1.129,0,0.083,0,
NDM5_095_0,13,0.97,-0.415,0.269,0.171,0,0.306,1,homopolymer_run>=4
NDM5_095_1,13,0.01,-0.562,0.245,-0.1,0,0.205,1,homopolymer_run>=4
NDM5_096_0,13,-0.03,-0.585,0.04,0.214,0,0.033,1,homopolymer_run>=4
NDM5_096_1,13,-0.03,-0.146,0.09,0.543,0,0.075,1,homopolymer_run>=4
NDM5_097_0,13,-1.02,-0.2,0.08,0.071,0,0.067,2,motif_DG;homopolymer_run>=4
NDM5_097_1,13,-3.02,-1.515,0.405,-0.829,0,0.337,1,motif_DG
NDM5_098_0,13,-0.02,0.415,0.448,0.529,0,0.373,1,motif_DG
NDM5_098_1,13,-0.03,0.285,0.299,0.129,0,0.249,1,motif_DG
NDM5_099_0,13,-2.02,0.038,0.186,0.486,0,0.155,1,motif_DG
NDM5_099_1,13,-2.02,0.038,0.186,0.486,0,0.155,1,motif_DG
NDM5_100_0,18,-2.02,0.561,0.488,1.857,0,0.407,0,
NDM5_100_1,18,-1.02,0.983,0.424,1.857,0,0.353,1,motif_DG
NDM5_101_0,18,-1.02,-0.283,0.382,0.643,0,0.318,1,N-term_Q/E(pyroglutamate)
NDM5_101_1,18,-1.02,0.272,0.32,1.0,0,0.267,0,
NDM5_102_0,18,-2.02,-0.417,0.447,0.357,0,0.373,0,
NDM5_102_1,18,-0.02,-0.383,0.452,0.557,0,0.377,1,motif_DS
NDM5_103_0,18,-1.02,0.956,0.085,1.486,0,0.071,1,homopolymer_run>=4
NDM5_103_1,18,-1.02,1.233,0.115,2.143,0,0.096,0,
NDM5_104_0,18,-0.03,-0.372,0.549,0.086,0,0.457,0,
NDM5_104_1,18,0.97,-0.078,0.544,0.357,0,0.534,0,
NDM5_105_0,18,-1.02,0.467,0.209,1.957,0,0.174,1,motif_DP
NDM5_105_1,18,-1.02,0.428,0.229,1.614,0,0.191,1,motif_DP
NDM5_106_0,18,-0.02,-0.133,0.097,0.543,0,0.081,1,homopolymer_run>=4
NDM5_106_1,18,-0.02,0.622,0.057,1.171,0,0.047,0,
NDM5_107_0,18,-2.03,0.089,0.209,0.671,0,0.175,1,motif_DG
NDM5_107_1,18,-2.03,0.089,0.209,0.671,0,0.175,1,motif_DG
NDM5_108_0,18,-1.03,-0.394,0.509,1.157,0,0.424,0,
NDM5_108_1,18,-1.03,-0.094,0.5,1.157,0,0.416,0,
NDM5_109_0,18,-3.02,-0.233,0.21,1.329,0,0.175,1,N-term_Q/E(pyroglutamate)
NDM5_109_1,18,-3.02,-0.289,0.221,1.186,0,0.184,1,N-term_Q/E(pyroglutamate)
NDM5_110_0,36,-1.03,-0.181,0.444,0.914,0,0.37,2,N-term_Q/E(pyroglutamate);motif_NG
NDM5_110_1,36,-0.03,-0.442,0.444,1.714,0,0.37,1,N-term_Q/E(pyroglutamate)
NDM5_111_0,36,-3.03,-0.906,0.562,0.943,0,0.468,0,
NDM5_111_1,36,-3.99,-0.419,0.502,1.757,0,0.418,0,
NDM5_112_0,36,-4.99,-0.65,0.643,0.714,0,0.5,0,
NDM5_112_1,36,-4.03,-1.014,0.436,0.286,0,0.364,1,motif_DP
NDM5_113_0,36,-6.02,-0.978,0.593,1.386,0,0.494,2,motif_DG;motif_DP
NDM5_113_1,36,-6.02,-1.078,0.602,1.386,0,0.5,2,motif_DG;motif_DP
NDM5_114_0,36,-7.02,0.058,0.397,1.271,0,0.331,1,motif_DP
NDM5_114_1,36,-6.02,-0.036,0.481,1.357,0,0.401,1,motif_DP
NDM5_115_0,36,-3.02,-0.289,0.37,1.529,0,0.309,2,motif_NG;motif_DG
NDM5_115_1,36,-6.02,-0.017,0.53,1.429,0,0.442,2,motif_NG;motif_DG
NDM5_116_0,36,-6.02,-0.567,0.29,1.729,0,0.242,1,N-term_Q/E(pyroglutamate)
NDM5_116_1,36,-7.02,-0.553,0.43,1.643,0,0.358,1,N-term_Q/E(pyroglutamate)
NDM5_117_0,36,-0.02,-0.531,0.235,1.314,0,0.196,1,motif_DP
NDM5_117_1,36,-2.02,-0.497,0.25,0.729,0,0.208,2,motif_DP;homopolymer_run>=4
NDM5_118_0,36,-2.03,-0.806,0.404,0.257,0,0.337,1,motif_DP
NDM5_118_1,36,-2.03,-0.589,0.217,0.271,0,0.181,1,motif_DP
NDM5_119_0,36,-2.03,-0.475,0.574,1.586,0,0.478,1,motif_DG
NDM5_119_1,36,-4.03,-0.347,0.407,1.686,0,0.339,1,motif_NG
NDM5_120_0,15,-0.02,-0.053,0.105,0.2,0,0.088,1,homopolymer_run>=4
NDM5_120_1,15,-0.02,0.32,0.095,0.829,0,0.079,1,homopolymer_run>=4
NDM5_121_0,15,-0.03,0.1,0.138,0.929,0,0.115,0,
NDM5_121_1,15,-0.03,0.307,0.146,1.243,0,0.122,0,
NDM5_122_0,15,-2.02,0.167,0.372,0.886,0,0.31,1,motif_DP
NDM5_122_1,15,-1.03,-0.527,0.231,0.886,0,0.192,1,motif_DP
NDM5_123_0,15,-0.02,0.207,0.401,0.786,0,0.334,0,
NDM5_123_1,15,-0.02,0.273,0.159,0.829,0,0.132,1,homopolymer_run>=4
NDM5_124_0,15,-1.02,0.02,0.414,0.1,0,0.345,2,motif_DG;motif_DP
NDM5_124_1,15,-0.02,-0.1,0.415,0.8,0,0.346,2,motif_DG;motif_DP
NDM5_125_0,15,-4.02,-1.247,0.258,-0.186,0,0.215,1,motif_NS
NDM5_125_1,15,-3.03,-1.227,0.27,-0.086,0,0.225,2,motif_DG;motif_DS
NDM5_126_0,15,-1.02,-0.0,0.086,0.757,0,0.072,1,homopolymer_run>=4
NDM5_126_1,15,-1.02,0.353,0.132,0.757,0,0.11,2,motif_DG;homopolymer_run>=4
NDM5_127_0,15,-0.99,-0.06,0.186,0.929,0,0.155,0,
NDM5_127_1,15,-0.99,0.567,0.154,0.929,0,0.128,0,
NDM5_128_0,15,0.98,0.273,0.588,0.571,0,0.571,0,
NDM5_128_1,15,-0.02,0.273,0.488,0.629,0,0.406,0,
NDM5_129_0,15,-1.02,0.213,0.292,0.671,0,0.244,0,
NDM5_129_1,15,1.01,0.113,0.425,0.929,0,0.439,0,
NDM5_130_0,39,-0.03,-0.579,0.696,0.814,0,0.5,2,N-term_Met(ox);motif_DG
NDM5_130_1,39,-1.02,-0.785,0.608,0.8,0,0.5,2,N-term_Met(ox);motif_DG
NDM5_131_0,39,-2.03,-0.7,0.486,0.686,0,0.405,2,motif_NG;motif_DP
NDM5_131_1,39,-0.03,-0.077,0.426,1.243,0,0.355,2,N-term_Q/E(pyroglutamate);motif_NG
NDM5_132_0,39,-1.03,-0.231,0.411,1.629,0,0.343,0,
NDM5_132_1,39,0.97,0.11,0.503,2.329,0,0.5,1,N-term_Met(ox)
NDM5_133_0,39,-6.99,0.023,0.471,1.586,0,0.392,1,motif_DG
NDM5_133_1,39,-3.99,0.015,0.461,1.214,0,0.384,1,motif_NG
NDM5_134_0,39,-4.03,-0.736,0.388,0.957,0,0.323,1,motif_DS
NDM5_134_1,39,-4.03,-0.841,0.604,0.443,0,0.5,0,
NDM5_135_0,39,-3.02,-0.582,0.352,0.986,0,0.293,1,homopolymer_run>=4
NDM5_135_1,39,-2.02,-0.833,0.404,0.986,0,0.337,0,
NDM5_136_0,39,-7.02,-0.579,0.547,0.886,0,0.456,3,N-term_Met(ox);motif_DG;motif_DP
NDM5_136_1,39,-10.02,-0.874,0.521,0.4,0,0.434,3,N-term_Met(ox);motif_NG;motif_DG
NDM5_137_0,39,-6.98,0.172,0.713,1.714,0,0.5,0,
NDM5_137_1,39,-3.98,-0.164,0.815,0.914,0,0.5,1,motif_DG
NDM5_138_0,39,-2.02,0.513,0.749,1.757,0,0.5,0,
NDM5_138_1,39,-3.02,0.89,0.556,2.229,0,0.464,1,motif_NG
NDM5_139_0,39,-4.02,0.277,0.457,1.743,0,0.38,2,N-term_Met(ox);motif_DP
NDM5_139_1,39,-6.02,0.508,0.429,1.986,0,0.357,2,N-term_Met(ox);motif_DP
NDM5_140_0,40,0.97,-0.195,0.548,1.086,0,0.538,1,motif_DS
NDM5_140_1,40,-0.03,-0.125,0.703,1.143,0,0.5,0,
NDM5_141_0,40,-2.02,0.39,0.349,1.829,0,0.291,1,homopolymer_run>=4
NDM5_141_1,40,-1.02,0.025,0.614,1.157,0,0.5,3,N-term_Met(ox);motif_DG;homopolymer_run>=4
NDM5_142_0,40,-0.03,0.165,0.374,1.3,0,0.311,0,
NDM5_142_1,40,-0.03,0.123,0.46,1.829,0,0.383,0,
NDM5_143_0,40,-3.02,-0.368,0.463,1.814,0,0.386,0,
NDM5_143_1,40,-3.02,-0.25,0.66,1.571,0,0.5,0,
NDM5_144_0,40,-1.03,0.948,0.419,2.443,0,0.349,0,
NDM5_144_1,40,-0.03,1.083,0.354,2.029,0,0.295,0,
NDM5_145_0,40,-7.02,-0.04,0.429,2.143,0,0.358,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_145_1,40,1.97,-2.127,0.441,2.086,0,0.531,1,homopolymer_run>=4
NDM5_146_0,40,-4.03,-0.4,0.462,0.857,0,0.385,0,
NDM5_146_1,40,-6.02,-0.31,0.45,1.0,0,0.375,0,
NDM5_147_0,40,-3.02,-0.265,0.48,1.457,0,0.4,0,
NDM5_147_1,40,-6.02,-0.415,0.465,1.271,0,0.387,1,motif_NS
NDM5_148_0,40,-0.03,-0.2,0.439,1.486,0,0.366,1,motif_DG
NDM5_148_1,40,-2.03,-0.568,0.496,1.143,0,0.413,1,motif_DG
NDM5_149_0,40,0.01,-0.508,0.368,1.543,0,0.308,1,motif_DP
NDM5_149_1,40,0.01,-0.49,0.369,1.686,0,0.309,1,motif_DP
NDM5_150_0,40,-3.03,0.223,0.658,1.729,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_150_1,40,-1.03,0.285,0.63,1.743,0,0.5,0,
NDM5_151_0,40,-1.03,-0.198,0.453,1.329,0,0.377,1,motif_DG
NDM5_151_1,40,-1.03,0.177,0.682,1.914,0,0.5,1,motif_DG
NDM5_152_0,40,1.96,-1.002,0.56,0.2,0,0.63,2,motif_DG;homopolymer_run>=4
NDM5_152_1,40,-0.03,-0.657,0.59,0.357,0,0.492,2,motif_DG;homopolymer_run>=4
NDM5_153_0,40,-7.02,-0.04,0.511,1.643,0,0.426,1,motif_DP
NDM5_153_1,40,-4.02,0.03,0.701,1.543,0,0.5,0,
NDM5_154_0,40,-2.03,0.522,0.391,1.857,0,0.326,1,motif_DP
NDM5_154_1,40,-0.03,-0.01,0.511,1.914,0,0.426,1,motif_DP
NDM5_155_0,40,-3.02,-0.242,0.456,1.757,0,0.38,1,motif_DG
NDM5_155_1,40,0.98,0.33,0.475,2.371,0,0.477,1,motif_DG
NDM5_156_0,40,-3.02,0.263,0.508,2.114,0,0.423,0,
NDM5_156_1,40,-3.02,0.365,0.327,1.957,0,0.272,0,
NDM5_157_0,40,-8.99,-1.405,0.384,0.071,0,0.32,1,motif_DG
NDM5_157_1,40,-6.03,-1.542,0.451,-0.743,0,0.376,2,motif_DG;motif_NS
NDM5_158_0,40,-3.02,0.41,0.383,2.386,0,0.319,2,motif_DG;homopolymer_run>=4
NDM5_158_1,40,-3.02,-0.23,0.447,1.057,0,0.373,1,motif_DG
NDM5_159_0,40,-1.02,-0.637,0.591,1.086,0,0.493,0,
NDM5_159_1,40,-3.02,-0.713,0.771,0.5,0,0.5,0,
NDM5_160_0,28,-3.02,0.779,0.237,2.057,0,0.198,2,motif_DG;homopolymer_run>=4
NDM5_160_1,28,-5.02,0.425,0.574,2.057,0,0.479,0,
NDM5_161_0,28,-0.03,-1.507,0.492,-0.129,0,0.41,0,
NDM5_161_1,28,-0.02,-1.807,0.462,-0.8,0,0.385,1,motif_DP
NDM5_162_0,28,-1.02,-0.443,0.454,0.829,0,0.378,2,motif_DG;motif_DP
NDM5_162_1,28,-2.03,-0.636,0.508,0.271,0,0.424,1,motif_DP
NDM5_163_0,28,-1.03,0.764,0.132,2.429,0,0.11,1,homopolymer_run>=4
NDM5_163_1,28,-2.03,0.204,0.241,2.429,0,0.201,0,
NDM5_164_0,28,-4.02,0.007,0.529,1.771,0,0.441,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_164_1,28,-6.02,0.618,0.256,2.071,0,0.214,2,N-term_Q/E(pyroglutamate);homopolymer_run>=4
NDM5_165_0,28,-2.03,0.146,0.572,2.686,0,0.477,0,
NDM5_165_1,28,-5.03,0.086,0.564,1.486,0,0.47,2,motif_DP;motif_DS
NDM5_166_0,28,-1.03,-1.046,0.607,0.657,0,0.5,0,
NDM5_166_1,28,1.97,-1.311,0.596,0.686,0,0.661,0,
NDM5_167_0,28,-3.03,-0.864,0.44,1.286,0,0.367,0,
NDM5_167_1,28,-2.03,-1.136,0.485,1.286,0,0.404,0,
NDM5_168_0,28,-4.02,0.532,0.485,2.186,0,0.404,1,motif_DS
NDM5_168_1,28,-2.03,0.168,0.423,2.186,0,0.353,1,motif_DS
NDM5_169_0,28,0.97,-0.175,0.752,1.643,0,0.581,0,
NDM5_169_1,28,0.97,0.582,0.331,1.643,0,0.357,0,
NDM5_170_0,42,-8.02,-0.44,0.55,1.529,0,0.458,0,
NDM5_170_1,42,-11.02,-0.869,0.659,1.014,0,0.5,0,
NDM5_171_0,42,-6.02,0.193,0.556,1.829,0,0.463,2,N-term_Met(ox);motif_DG
NDM5_171_1,42,-4.02,0.04,0.708,1.843,0,0.5,2,N-term_Met(ox);motif_DG
NDM5_172_0,42,-2.02,-0.276,0.669,1.343,0,0.5,1,motif_DG
NDM5_172_1,42,-1.02,-0.11,0.576,1.671,0,0.48,1,motif_DG
NDM5_173_0,42,-2.98,-0.355,0.59,0.714,0,0.491,1,homopolymer_run>=4
NDM5_173_1,42,-1.03,-0.633,0.656,0.186,0,0.5,0,
NDM5_174_0,42,-0.02,0.95,0.346,2.686,0,0.288,0,
NDM5_174_1,42,0.98,0.695,0.452,1.629,0,0.458,0,
NDM5_175_0,42,-3.03,-0.4,0.579,1.114,0,0.482,2,motif_DG;motif_NS
NDM5_175_1,42,-4.03,-0.326,0.521,1.114,0,0.434,2,motif_DG;motif_DS
NDM5_176_0,42,-2.03,-0.61,0.74,1.3,0,0.5,0,
NDM5_176_1,42,-6.03,-0.493,0.691,1.286,0,0.5,1,motif_DG
NDM5_177_0,42,-4.03,-0.319,0.616,1.386,0,0.5,2,N-term_Q/E(pyroglutamate);motif_NG
NDM5_177_1,42,-3.03,-0.674,0.694,1.429,0,0.5,2,N-term_Q/E(pyroglutamate);motif_NS
NDM5_178_0,42,-3.98,-0.74,0.374,1.1,0,0.312,2,motif_DG;motif_DS
NDM5_178_1,42,-1.99,-0.886,0.526,0.757,0,0.438,3,motif_DG;motif_DS;motif_NS
NDM5_179_0,42,-3.99,-1.3,0.679,0.543,0,0.5,1,motif_DP
NDM5_179_1,42,-1.02,-1.181,0.73,0.543,0,0.5,2,motif_NG;motif_DP
NDM5_180_0,45,-4.03,-0.304,0.382,0.743,0,0.318,2,motif_DP;homopolymer_run>=4
NDM5_180_1,45,-3.99,-0.509,0.36,0.786,0,0.3,2,motif_DP;homopolymer_run>=4
NDM5_181_0,45,-3.03,-0.722,0.606,2.457,0,0.5,1,motif_DP
NDM5_181_1,45,-1.03,-1.069,0.547,0.743,0,0.456,1,motif_DP
NDM5_182_0,45,-2.03,0.147,0.366,2.057,0,0.305,1,motif_DS
NDM5_182_1,45,-1.03,-0.18,0.366,1.786,0,0.305,0,
NDM5_183_0,45,-2.02,0.727,0.369,2.371,0,0.308,2,motif_DG;motif_DP
NDM5_183_1,45,-2.02,0.518,0.361,3.1,0,0.301,2,motif_DG;motif_DP
NDM5_184_0,45,-5.03,-0.496,0.346,1.0,0,0.288,2,motif_DG;motif_DP
NDM5_184_1,45,-4.03,-0.26,0.443,1.7,0,0.369,2,motif_DG;motif_DP
NDM5_185_0,45,-2.03,-0.82,0.629,1.243,0,0.5,1,motif_DG
NDM5_185_1,45,-5.03,-0.444,0.666,1.186,0,0.5,1,motif_DG
NDM5_186_0,45,-4.02,-0.069,0.685,1.829,0,0.5,1,homopolymer_run>=4
NDM5_186_1,45,-2.02,0.382,0.68,2.486,0,0.5,1,homopolymer_run>=4
NDM5_187_0,45,-1.02,-1.144,0.647,0.529,0,0.5,1,motif_DP
NDM5_187_1,45,-5.02,-1.071,0.658,0.329,0,0.5,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_188_0,45,-6.02,-0.98,0.755,0.243,0,0.5,0,
NDM5_188_1,45,-6.03,-0.838,0.628,1.243,0,0.5,0,
NDM5_189_0,45,-3.98,-0.042,0.382,1.357,0,0.319,2,N-term_Met(ox);motif_DP
NDM5_189_1,45,-4.98,0.222,0.426,1.9,0,0.355,2,N-term_Met(ox);motif_DP
NDM5_190_0,23,-5.02,0.326,0.314,2.429,0,0.262,0,
NDM5_190_1,23,-2.02,0.078,0.422,1.786,0,0.352,0,
NDM5_191_0,23,-2.02,-0.204,0.299,1.386,0,0.249,1,motif_DP
NDM5_191_1,23,-3.02,0.183,0.165,1.6,0,0.137,1,motif_DP
NDM5_192_0,23,1.97,-1.33,0.654,-0.271,0,0.665,1,motif_DS
NDM5_192_1,23,1.97,-1.183,0.701,-0.229,0,0.665,0,
NDM5_193_0,23,-3.02,-0.417,0.383,0.257,0,0.32,1,motif_DG
NDM5_193_1,23,-2.02,0.296,0.236,1.357,0,0.197,1,motif_DG
NDM5_194_0,23,-4.02,0.013,0.266,1.643,0,0.222,1,motif_DP
NDM5_194_1,23,-5.02,-0.661,0.421,0.443,0,0.351,0,
NDM5_195_0,23,-6.03,-0.5,0.456,0.557,0,0.38,0,
NDM5_195_1,23,-6.03,-0.887,0.437,0.557,0,0.364,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_196_0,23,-1.03,-0.596,0.248,0.657,0,0.207,1,homopolymer_run>=4
NDM5_196_1,23,-1.03,-0.357,0.301,0.886,0,0.251,1,homopolymer_run>=4
NDM5_197_0,23,-2.03,-0.674,0.649,0.143,0,0.5,1,motif_DP
NDM5_197_1,23,-4.03,-0.591,0.342,1.357,0,0.285,1,motif_DP
NDM5_198_0,23,-3.03,-0.1,0.368,0.671,0,0.307,1,motif_DG
NDM5_198_1,23,-3.02,-0.026,0.321,0.957,0,0.268,1,motif_DG
NDM5_199_0,23,-0.02,1.548,0.3,2.857,0,0.25,0,
NDM5_199_1,23,-0.02,1.435,0.286,2.586,0,0.238,0,
NDM5_200_0,33,-3.03,-1.048,0.497,0.043,0,0.414,1,N-term_Q/E(pyroglutamate)
NDM5_200_1,33,-3.02,-0.415,0.621,0.9,0,0.5,0,
NDM5_201_0,33,-0.99,-0.603,0.437,0.643,0,0.364,0,
NDM5_201_1,33,0.01,-0.5,0.457,0.971,0,0.382,0,
NDM5_202_0,33,-5.02,-0.658,0.702,0.586,0,0.5,1,N-term_Met(ox)
NDM5_202_1,33,-5.02,-0.391,0.783,0.371,0,0.5,1,N-term_Met(ox)
NDM5_203_0,33,-3.03,-0.324,0.657,1.443,0,0.5,0,
NDM5_203_1,33,-6.03,-0.424,0.651,1.443,0,0.5,0,
NDM5_204_0,33,-2.02,0.158,0.501,1.671,0,0.418,1,motif_DP
NDM5_204_1,33,-2.02,-0.382,0.448,1.214,0,0.373,0,
NDM5_205_0,33,-0.99,0.021,0.371,1.771,0,0.309,3,motif_NG;motif_DP;homopolymer_run>=4
NDM5_205_1,33,-3.02,-0.097,0.511,1.429,0,0.426,2,N-term_Q/E(pyroglutamate);motif_DG
NDM5_206_0,33,-3.02,-0.848,0.593,0.729,0,0.494,2,N-term_Q/E(pyroglutamate);motif_DS
NDM5_206_1,33,-2.03,-0.409,0.684,0.729,0,0.5,1,motif_DS
NDM5_207_0,33,-7.02,-0.848,0.474,1.4,0,0.395,0,
NDM5_207_1,33,-2.03,-0.448,0.301,1.4,0,0.251,0,
NDM5_208_0,33,-1.03,-0.394,0.495,1.029,0,0.412,2,motif_DS;homopolymer_run>=4
NDM5_208_1,33,-3.02,-0.109,0.457,1.086,0,0.381,1,motif_DS
NDM5_209_0,33,-4.03,0.739,0.438,2.086,0,0.365,1,homopolymer_run>=4
NDM5_209_1,33,-1.03,-0.836,0.788,0.5,0,0.5,0,
NDM5_210_0,12,-0.99,-0.958,0.372,0.157,0,0.31,0,
NDM5_210_1,12,-3.03,-0.767,0.098,0.471,0,0.081,0,
NDM5_211_0,12,0.01,-0.5,0.164,0.243,0,0.138,0,
NDM5_211_1,12,-0.02,-0.767,0.237,0.243,0,0.197,1,motif_DP
NDM5_212_0,12,-0.02,0.825,0.087,1.243,0,0.072,0,
NDM5_212_1,12,-1.02,0.308,0.2,0.443,0,0.166,0,
NDM5_213_0,12,-0.03,0.642,0.152,1.543,0,0.127,0,
NDM5_213_1,12,-0.03,0.083,0.13,0.857,0,0.108,0,
NDM5_214_0,12,-0.02,0.867,0.146,0.914,0,0.122,0,
NDM5_214_1,12,-0.02,-0.267,0.173,0.457,0,0.145,0,
NDM5_215_0,12,-1.02,-0.058,0.277,0.914,0,0.231,0,
NDM5_215_1,12,-1.02,0.533,0.219,1.057,0,0.183,1,N-term_Q/E(pyroglutamate)
NDM5_216_0,12,-2.02,0.492,0.285,1.7,0,0.238,0,
NDM5_216_1,12,-2.02,-0.017,0.315,0.829,0,0.263,0,
NDM5_217_0,12,-1.03,0.7,0.152,1.529,0,0.126,0,
NDM5_217_1,12,-1.03,0.717,0.072,1.6,0,0.06,0,
NDM5_218_0,12,-0.02,0.392,0.056,0.957,0,0.046,1,homopolymer_run>=4
NDM5_218_1,12,-0.02,0.742,0.033,1.129,0,0.028,0,
NDM5_219_0,12,0.01,0.917,0.123,1.571,0,0.104,0,
NDM5_219_1,12,0.01,0.917,0.123,1.571,0,0.104,0,
NDM5_220_0,38,-4.03,-0.958,0.411,0.786,0,0.343,1,homopolymer_run>=4
NDM5_220_1,38,-2.03,-1.045,0.375,0.643,0,0.312,2,motif_DP;homopolymer_run>=4
NDM5_221_0,38,-2.03,-0.008,0.636,1.5,0,0.5,1,motif_DG
NDM5_221_1,38,-2.02,-0.258,0.658,1.2,0,0.5,1,motif_DG
NDM5_222_0,38,-2.03,-0.676,0.396,1.057,0,0.33,2,motif_DG;motif_DP
NDM5_222_1,38,-0.99,-0.784,0.474,0.643,0,0.395,2,N-term_Q/E(pyroglutamate);motif_DP
NDM5_223_0,38,-0.02,-0.226,0.608,1.314,0,0.5,1,motif_DP
NDM5_223_1,38,-0.02,0.074,0.359,1.8,0,0.299,2,motif_NG;motif_DP
NDM5_224_0,38,-2.02,0.611,0.746,2.714,0,0.5,1,N-term_Q/E(pyroglutamate)
NDM5_224_1,38,-1.03,0.655,0.656,2.429,0,0.5,0,
NDM5_225_0,38,-0.99,0.029,0.269,1.5,0,0.224,1,motif_DP
NDM5_225_1,38,-0.03,0.137,0.241,1.571,0,0.201,1,motif_NS
NDM5_226_0,38,-2.02,0.145,0.333,1.1,0,0.277,1,motif_NG
NDM5_226_1,38,-3.98,-0.087,0.412,1.529,0,0.343,1,motif_NG
